run,norm_condition,span_condition,document,caption_count,label,match,refclash,missing,refonly,reftotal,hypclash,spurious,hyponly,hyptotal,precision,recall,fmeasure,norm_match,norm_missing,norm_spurious,norm_precision_micro,norm_recall_micro,norm_fmeasure_micro,norm_precision_macro,norm_recall_macro,norm_fmeasure_macro
system1,any,strict,4012842,4,cell_type_or_line,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4012842,4,cellular_component,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4012842,4,gene_or_protein,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4012842,4,small_molecule,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4012842,4,tissue_or_organ,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364944,42,cell_type_or_line,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364944,42,gene_or_protein,0,0,64,64,64,0,0,0,0,1.0,0.0,0.0,0,46,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364944,42,organism_or_species,0,0,77,77,77,0,0,0,0,1.0,0.0,0.0,0,50,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364944,42,small_molecule,0,0,29,29,29,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364944,42,tissue_or_organ,0,0,41,41,41,0,0,0,0,1.0,0.0,0.0,0,38,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,cell_type_or_line,0,0,33,33,33,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,cellular_component,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,gene_or_protein,0,0,156,156,156,0,0,0,0,1.0,0.0,0.0,0,51,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,organism_or_species,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,small_molecule,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4491994,25,tissue_or_organ,0,0,57,57,57,0,0,0,0,1.0,0.0,0.0,0,36,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,cell_type_or_line,0,0,21,21,21,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,cellular_component,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,gene_or_protein,0,0,79,79,79,0,0,0,0,1.0,0.0,0.0,0,59,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,organism_or_species,0,0,34,34,34,0,0,0,0,1.0,0.0,0.0,0,25,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,small_molecule,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3601354,40,tissue_or_organ,0,0,30,30,30,0,0,0,0,1.0,0.0,0.0,0,25,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364950,17,cell_type_or_line,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364950,17,gene_or_protein,0,0,42,42,42,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364950,17,organism_or_species,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364950,17,small_molecule,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364950,17,tissue_or_organ,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,cell_type_or_line,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,gene_or_protein,0,0,39,39,39,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,small_molecule,0,0,40,40,40,0,0,0,0,1.0,0.0,0.0,0,28,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331004,28,tissue_or_organ,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,cell_type_or_line,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,gene_or_protein,0,0,23,23,23,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,small_molecule,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687425,19,tissue_or_organ,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4734837,13,cell_type_or_line,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4734837,13,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4734837,13,gene_or_protein,0,0,40,40,40,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4734837,13,organism_or_species,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4734837,13,tissue_or_organ,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4718461,27,cell_type_or_line,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4718461,27,cellular_component,0,0,55,55,55,0,0,0,0,1.0,0.0,0.0,0,28,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4718461,27,gene_or_protein,0,0,109,109,109,0,0,0,0,1.0,0.0,0.0,0,63,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4718461,27,small_molecule,0,0,45,45,45,0,0,0,0,1.0,0.0,0.0,0,33,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,1636618,17,cell_type_or_line,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,1636618,17,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,1636618,17,gene_or_protein,0,0,44,44,44,0,0,0,0,1.0,0.0,0.0,0,29,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,1636618,17,small_molecule,0,0,44,44,44,0,0,0,0,1.0,0.0,0.0,0,31,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3243609,26,cell_type_or_line,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3243609,26,cellular_component,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3243609,26,gene_or_protein,0,0,98,98,98,0,0,0,0,1.0,0.0,0.0,0,52,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3243609,26,organism_or_species,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3243609,26,small_molecule,0,0,39,39,39,0,0,0,0,1.0,0.0,0.0,0,36,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,cell_type_or_line,0,0,32,32,32,0,0,0,0,1.0,0.0,0.0,0,28,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,cellular_component,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,gene_or_protein,0,0,98,98,98,0,0,0,0,1.0,0.0,0.0,0,54,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,organism_or_species,0,0,21,21,21,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,small_molecule,0,0,26,26,26,0,0,0,0,1.0,0.0,0.0,0,23,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4641528,43,tissue_or_organ,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2242831,11,cell_type_or_line,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2242831,11,cellular_component,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2242831,11,gene_or_protein,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2242831,11,organism_or_species,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2242831,11,small_molecule,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331006,8,cellular_component,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331006,8,gene_or_protein,0,0,35,35,35,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4331006,8,small_molecule,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,cell_type_or_line,0,0,25,25,25,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,cellular_component,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,gene_or_protein,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,organism_or_species,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,small_molecule,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,5090217,11,tissue_or_organ,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4868951,24,cell_type_or_line,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4868951,24,cellular_component,0,0,33,33,33,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4868951,24,gene_or_protein,0,0,97,97,97,0,0,0,0,1.0,0.0,0.0,0,49,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4868951,24,organism_or_species,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4868951,24,small_molecule,0,0,55,55,55,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364946,21,gene_or_protein,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364946,21,organism_or_species,0,0,42,42,42,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364946,21,small_molecule,0,0,111,111,111,0,0,0,0,1.0,0.0,0.0,0,61,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4364946,21,tissue_or_organ,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,cell_type_or_line,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,cellular_component,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,gene_or_protein,0,0,238,238,238,0,0,0,0,1.0,0.0,0.0,0,98,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,organism_or_species,0,0,41,41,41,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,small_molecule,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197862,40,tissue_or_organ,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4304730,8,cell_type_or_line,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4304730,8,gene_or_protein,0,0,39,39,39,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4304730,8,organism_or_species,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4304730,8,tissue_or_organ,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2683054,18,gene_or_protein,0,0,96,96,96,0,0,0,0,1.0,0.0,0.0,0,38,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2683054,18,small_molecule,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197043,16,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197043,16,gene_or_protein,0,0,128,128,128,0,0,0,0,1.0,0.0,0.0,0,45,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197043,16,organism_or_species,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4197043,16,small_molecule,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,cell_type_or_line,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,cellular_component,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,gene_or_protein,0,0,67,67,67,0,0,0,0,1.0,0.0,0.0,0,28,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,organism_or_species,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,small_molecule,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687792,14,tissue_or_organ,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687786,12,cellular_component,0,0,60,60,60,0,0,0,0,1.0,0.0,0.0,0,26,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687786,12,gene_or_protein,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,0,0,1.0,1.0,1.0,,,
system1,any,strict,4687786,12,organism_or_species,0,0,40,40,40,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4687786,12,small_molecule,0,0,21,21,21,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,cell_type_or_line,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,27,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,cellular_component,0,0,20,20,20,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,gene_or_protein,0,0,66,66,66,0,0,0,0,1.0,0.0,0.0,0,34,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,organism_or_species,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,small_molecule,0,0,23,23,23,0,0,0,0,1.0,0.0,0.0,0,13,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,2958467,27,tissue_or_organ,0,0,4,4,4,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,cell_type_or_line,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,cellular_component,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,gene_or_protein,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,organism_or_species,0,0,38,38,38,0,0,0,0,1.0,0.0,0.0,0,12,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,small_molecule,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551344,15,tissue_or_organ,0,0,26,26,26,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3998797,12,cellular_component,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,6,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3998797,12,gene_or_protein,0,0,82,82,82,0,0,0,0,1.0,0.0,0.0,0,19,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3998797,12,small_molecule,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,2,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180729,25,cell_type_or_line,0,0,65,65,65,0,0,0,0,1.0,0.0,0.0,0,25,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180729,25,cellular_component,0,0,37,37,37,0,0,0,0,1.0,0.0,0.0,0,17,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180729,25,gene_or_protein,0,0,138,138,138,0,0,0,0,1.0,0.0,0.0,0,56,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180729,25,organism_or_species,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180729,25,small_molecule,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180099,15,cell_type_or_line,0,0,16,16,16,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180099,15,cellular_component,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180099,15,gene_or_protein,0,0,36,36,36,0,0,0,0,1.0,0.0,0.0,0,20,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4180099,15,small_molecule,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4038460,10,cellular_component,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4038460,10,gene_or_protein,0,0,141,141,141,0,0,0,0,1.0,0.0,0.0,0,40,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4038460,10,organism_or_species,0,0,8,8,8,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4038460,10,small_molecule,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4038460,10,tissue_or_organ,0,0,10,10,10,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3674441,27,cell_type_or_line,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3674441,27,cellular_component,0,0,5,5,5,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3674441,27,gene_or_protein,0,0,102,102,102,0,0,0,0,1.0,0.0,0.0,0,60,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3674441,27,organism_or_species,0,0,24,24,24,0,0,0,0,1.0,0.0,0.0,0,16,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3674441,27,tissue_or_organ,0,0,6,6,6,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,cell_type_or_line,0,0,27,27,27,0,0,0,0,1.0,0.0,0.0,0,25,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,cellular_component,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,gene_or_protein,0,0,149,149,149,0,0,0,0,1.0,0.0,0.0,0,92,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,organism_or_species,0,0,9,9,9,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,small_molecule,0,0,22,22,22,0,0,0,0,1.0,0.0,0.0,0,18,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3025469,39,tissue_or_organ,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,11,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,cell_type_or_line,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,cellular_component,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,4,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,gene_or_protein,0,0,31,31,31,0,0,0,0,1.0,0.0,0.0,0,7,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,organism_or_species,0,0,19,19,19,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,small_molecule,0,0,2,2,2,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,4551345,7,tissue_or_organ,0,0,14,14,14,0,0,0,0,1.0,0.0,0.0,0,9,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3569655,24,cell_type_or_line,0,0,7,7,7,0,0,0,0,1.0,0.0,0.0,0,5,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3569655,24,cellular_component,0,0,3,3,3,0,0,0,0,1.0,0.0,0.0,0,3,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3569655,24,gene_or_protein,0,0,37,37,37,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3569655,24,organism_or_species,0,0,12,12,12,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3569655,24,tissue_or_organ,0,0,18,18,18,0,0,0,0,1.0,0.0,0.0,0,14,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,cell_type_or_line,0,0,13,13,13,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,cellular_component,0,0,1,1,1,0,0,0,0,1.0,0.0,0.0,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,gene_or_protein,0,0,45,45,45,0,0,0,0,1.0,0.0,0.0,0,21,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,organism_or_species,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,8,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,small_molecule,0,0,30,30,30,0,0,0,0,1.0,0.0,0.0,0,22,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3746197,18,tissue_or_organ,0,0,11,11,11,0,0,0,0,1.0,0.0,0.0,0,10,0,1.0,0.0,0.0,1.0,0.0,0.0
system1,any,strict,3499571,24,cell_type_or_line,0,0,15,15,15,0,0,0,0,1.0,0.0,0.0,0,15,0,1.0,0.0,0.0,1.0,0.0,0.0
